"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"551" "E7_3" "E7" "37E_2F_Bd" 3 0.14 "T2" 46 "9" "Bd" "37E_2F" 0.1325 0.00190029237516523 0.00750000000000001
"552" "E8_3" "E8" "37E_2F_Bd" 3 0.139 "T2" 46 "10" "Bd" "37E_2F" 0.1325 0.00190029237516523 0.00650000000000001
"553" "E11_3" "E11" "37E_54D_Bd" 3 0.19 "T2" 46 "9" "Bd" "37E_54D" 0.1413 0.00352924291535104 0.0487
"554" "E12_3" "E12" "37E_54D_Bd" 3 0.2 "T2" 46 "10" "Bd" "37E_54D" 0.1413 0.00352924291535104 0.0587
"555" "F11_3" "F11" "Live_Bd" 3 0.283 "T2" 46 "1" "Bd" "Control" 0.1365 0.0036893239368631 0.1465
"556" "F12_3" "F12" "Live_Bd" 3 0.295 "T2" 46 "2" "Bd" "Control" 0.1365 0.0036893239368631 0.1585
"557" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.166 "T2" 46 "1" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0382
"558" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.146 "T2" 46 "3" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0182
"559" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.153 "T2" 46 "4" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0252
"560" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.156 "T2" 46 "5" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0282
"561" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.153 "T2" 46 "6" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0252
"562" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.148 "T2" 46 "7" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0202
"563" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.153 "T2" 46 "8" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0252
"564" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.151 "T2" 46 "9" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0232
"565" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.148 "T2" 46 "10" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0202
"566" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.184 "T2" 46 "2" "Bd" "37E_Jliv10" 0.1278 0.00329309040939426 0.0562
"567" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.161 "T2" 46 "1" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0283
"568" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.172 "T2" 46 "2" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0393
"569" "A7_4" "A7" "54D_Bd" 4 0.201 "T2" 46 "1" "Bd" "54D" 0.1287 0.00432177946889679 0.0723
"570" "A8_4" "A8" "54D_Bd" 4 0.209 "T2" 46 "2" "Bd" "54D" 0.1287 0.00432177946889679 0.0803
"571" "A11_4" "A11" "54D_20D_Bd" 4 0.216 "T2" 46 "1" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.0867
"572" "A12_4" "A12" "54D_20D_Bd" 4 0.274 "T2" 46 "2" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1447
"573" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.157 "T2" 46 "3" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0243
"574" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.176 "T2" 46 "4" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0433
"575" "B7_4" "B7" "54D_Bd" 4 0.213 "T2" 46 "3" "Bd" "54D" 0.1287 0.00432177946889679 0.0843
"576" "B8_4" "B8" "54D_Bd" 4 0.211 "T2" 46 "4" "Bd" "54D" 0.1287 0.00432177946889679 0.0823
"577" "B11_4" "B11" "54D_20D_Bd" 4 0.225 "T2" 46 "3" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.0957
"578" "B12_4" "B12" "54D_20D_Bd" 4 0.264 "T2" 46 "4" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1347
"579" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.158 "T2" 46 "5" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0253
"580" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.168 "T2" 46 "6" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0353
"581" "C7_4" "C7" "54D_Bd" 4 0.21 "T2" 46 "5" "Bd" "54D" 0.1287 0.00432177946889679 0.0813
"582" "C8_4" "C8" "54D_Bd" 4 0.207 "T2" 46 "6" "Bd" "54D" 0.1287 0.00432177946889679 0.0783
"583" "C11_4" "C11" "54D_20D_Bd" 4 0.259 "T2" 46 "5" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1297
"584" "C12_4" "C12" "54D_20D_Bd" 4 0.259 "T2" 46 "6" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1297
"585" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.162 "T2" 46 "7" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0293
"586" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.175 "T2" 46 "8" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0423
"587" "D7_4" "D7" "54D_Bd" 4 0.211 "T2" 46 "7" "Bd" "54D" 0.1287 0.00432177946889679 0.0823
"588" "D8_4" "D8" "54D_Bd" 4 0.211 "T2" 46 "8" "Bd" "54D" 0.1287 0.00432177946889679 0.0823
"589" "D11_4" "D11" "54D_20D_Bd" 4 0.261 "T2" 46 "7" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1317
"590" "D12_4" "D12" "54D_20D_Bd" 4 0.253 "T2" 46 "8" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1237
"591" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.158 "T2" 46 "9" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0253
"592" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.167 "T2" 46 "10" "Bd" "37E_JlivBTP" 0.1327 0.00141813649241218 0.0343
"593" "E7_4" "E7" "54D_Bd" 4 0.207 "T2" 46 "9" "Bd" "54D" 0.1287 0.00432177946889679 0.0783
"594" "E8_4" "E8" "54D_Bd" 4 0.208 "T2" 46 "10" "Bd" "54D" 0.1287 0.00432177946889679 0.0793
"595" "E11_4" "E11" "54D_20D_Bd" 4 0.245 "T2" 46 "9" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1157
"596" "E12_4" "E12" "54D_20D_Bd" 4 0.232 "T2" 46 "10" "Bd" "54D_20D" 0.1293 0.0100780289078106 0.1027
"597" "G1_4" "G1" "54D_2F_Bd" 4 0.123 "T2" 46 "1" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.000600000000000003
"598" "G2_4" "G2" "54D_2F_Bd" 4 0.124 "T2" 46 "3" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.0016
"599" "G3_4" "G3" "54D_2F_Bd" 4 0.124 "T2" 46 "4" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.0016
"600" "G4_4" "G4" "54D_2F_Bd" 4 0.126 "T2" 46 "5" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.00360000000000001
"601" "G5_4" "G5" "54D_2F_Bd" 4 0.127 "T2" 46 "6" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.00460000000000001
"602" "G6_4" "G6" "54D_2F_Bd" 4 0.133 "T2" 46 "7" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.0106
"603" "G7_4" "G7" "54D_2F_Bd" 4 0.129 "T2" 46 "8" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.00660000000000001
"604" "G8_4" "G8" "54D_2F_Bd" 4 0.132 "T2" 46 "9" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.00960000000000001
"605" "G9_4" "G9" "54D_2F_Bd" 4 0.132 "T2" 46 "10" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.00960000000000001
"606" "G10_4" "G10" "54D_2F_Bd" 4 0.133 "T2" 46 "2" "Bd" "54D_2F" 0.1224 0.00406065128875762 0.0106
"607" "H11_4" "H11" "Live_Bd" 4 0.272 "T2" 46 "8" "Bd" "Control" 0.1365 0.0036893239368631 0.1355
"608" "H12_4" "H12" "Live_Bd" 4 0.25 "T2" 46 "10" "Bd" "Control" 0.1365 0.0036893239368631 0.1135
"609" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.173 "T2" 46 "1" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0508
"610" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.19 "T2" 46 "2" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0678
"611" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.175 "T2" 46 "1" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0513
"612" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.176 "T2" 46 "2" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0523
"613" "A11_5" "A11" "Jliv10_Bd" 5 0.184 "T2" 46 "1" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0484
"614" "A12_5" "A12" "Jliv10_Bd" 5 0.197 "T2" 46 "2" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0614
"615" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.169 "T2" 46 "3" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0468
"616" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.192 "T2" 46 "4" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0698
"617" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.175 "T2" 46 "3" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0513
"618" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.167 "T2" 46 "4" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0433
"619" "B11_5" "B11" "Jliv10_Bd" 5 0.183 "T2" 46 "3" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0474
"620" "B12_5" "B12" "Jliv10_Bd" 5 0.206 "T2" 46 "4" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0704
"621" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.172 "T2" 46 "5" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0498
"622" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.178 "T2" 46 "6" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0558
"623" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.168 "T2" 46 "5" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0443
"624" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.157 "T2" 46 "6" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0333
"625" "C11_5" "C11" "Jliv10_Bd" 5 0.17 "T2" 46 "5" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0344
"626" "C12_5" "C12" "Jliv10_Bd" 5 0.185 "T2" 46 "6" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0494
"627" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.159 "T2" 46 "7" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0368
"628" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.169 "T2" 46 "8" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0468
"629" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.169 "T2" 46 "7" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0453
"630" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.146 "T2" 46 "8" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0223
"631" "D11_5" "D11" "Jliv10_Bd" 5 0.181 "T2" 46 "7" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0454
"632" "D12_5" "D12" "Jliv10_Bd" 5 0.186 "T2" 46 "8" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0504
"633" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.147 "T2" 46 "9" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0248
"634" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.156 "T2" 46 "10" "Bd" "54D_Jliv10" 0.1222 0.00852186729667989 0.0338
"635" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.161 "T2" 46 "9" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0373
"636" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.149 "T2" 46 "10" "Bd" "54D_JlivBTP" 0.1237 0.00699285349481884 0.0253
"637" "E11_5" "E11" "Jliv10_Bd" 5 0.191 "T2" 46 "9" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0554
"638" "E12_5" "E12" "Jliv10_Bd" 5 0.206 "T2" 46 "10" "Bd" "Jliv10" 0.1356 0.00651835016617616 0.0704
"639" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.175 "T2" 46 "1" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0499
"640" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.147 "T2" 46 "3" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0219
"641" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.162 "T2" 46 "4" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0369
"642" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.161 "T2" 46 "5" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0359
"643" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.162 "T2" 46 "6" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0369
"644" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.159 "T2" 46 "7" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0339
"645" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.161 "T2" 46 "8" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0359
"646" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.164 "T2" 46 "9" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0389
"647" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.172 "T2" 46 "10" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0469
"648" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.186 "T2" 46 "2" "Bd" "Jliv10_JlivBTP" 0.1251 0.00589632654003039 0.0609
"649" "G11_5" "G11" "Live_Bd" 5 0.289 "T2" 46 "4" "Bd" "Control" 0.1365 0.0036893239368631 0.1525
"650" "G12_5" "G12" "Live_Bd" 5 0.271 "T2" 46 "6" "Bd" "Control" 0.1365 0.0036893239368631 0.1345
"651" "H1_5" "H1" "JlivBTP_Bd" 5 0.196 "T2" 46 "1" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0631
"652" "H2_5" "H2" "JlivBTP_Bd" 5 0.194 "T2" 46 "3" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0611
"653" "H3_5" "H3" "JlivBTP_Bd" 5 0.192 "T2" 46 "4" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0591
"654" "H4_5" "H4" "JlivBTP_Bd" 5 0.199 "T2" 46 "5" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0661
"655" "H5_5" "H5" "JlivBTP_Bd" 5 0.257 "T2" 46 "6" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.1241
"656" "H6_5" "H6" "JlivBTP_Bd" 5 0.233 "T2" 46 "7" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.1001
"657" "H7_5" "H7" "JlivBTP_Bd" 5 0.181 "T2" 46 "8" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0481
"658" "H8_5" "H8" "JlivBTP_Bd" 5 0.224 "T2" 46 "9" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.0911
"659" "H9_5" "H9" "JlivBTP_Bd" 5 0.464 "T2" 46 "10" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.3311
"660" "H10_5" "H10" "JlivBTP_Bd" 5 0.25 "T2" 46 "2" "Bd" "JlivBTP" 0.1329 0.00218326971917504 0.1171
"661" "A3_1" "A3" "20D_Bd" 1 0.164 "T3" 71 "1" "Bd" "20D" 0.1331 0.0076223356000638 0.0309
"662" "A4_1" "A4" "20D_Bd" 1 0.162 "T3" 71 "2" "Bd" "20D" 0.1331 0.0076223356000638 0.0289
"663" "A7_1" "A7" "20D_2F_Bd" 1 0.148 "T3" 71 "1" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.0137
"664" "A8_1" "A8" "20D_2F_Bd" 1 0.152 "T3" 71 "2" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.0177
"665" "A11_1" "A11" "20D_Jliv10_Bd" 1 0.173 "T3" 71 "1" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0262
"666" "A12_1" "A12" "20D_Jliv10_Bd" 1 0.175 "T3" 71 "2" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0282
"667" "B3_1" "B3" "20D_Bd" 1 0.142 "T3" 71 "3" "Bd" "20D" 0.1331 0.0076223356000638 0.00889999999999999
"668" "B4_1" "B4" "20D_Bd" 1 0.153 "T3" 71 "4" "Bd" "20D" 0.1331 0.0076223356000638 0.0199
"669" "B7_1" "B7" "20D_2F_Bd" 1 0.14 "T3" 71 "3" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.00570000000000001
"670" "B8_1" "B8" "20D_2F_Bd" 1 0.142 "T3" 71 "4" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.00769999999999998
"671" "B11_1" "B11" "20D_Jliv10_Bd" 1 0.172 "T3" 71 "3" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0252
"672" "B12_1" "B12" "20D_Jliv10_Bd" 1 0.187 "T3" 71 "4" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0402
"673" "C3_1" "C3" "20D_Bd" 1 0.147 "T3" 71 "5" "Bd" "20D" 0.1331 0.0076223356000638 0.0139
"674" "C4_1" "C4" "20D_Bd" 1 0.138 "T3" 71 "6" "Bd" "20D" 0.1331 0.0076223356000638 0.00490000000000002
"675" "C7_1" "C7" "20D_2F_Bd" 1 0.136 "T3" 71 "5" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.00170000000000001
"676" "C8_1" "C8" "20D_2F_Bd" 1 0.145 "T3" 71 "6" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.0107
"677" "C11_1" "C11" "20D_Jliv10_Bd" 1 0.158 "T3" 71 "5" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0112
"678" "C12_1" "C12" "20D_Jliv10_Bd" 1 0.202 "T3" 71 "6" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0552
"679" "D3_1" "D3" "20D_Bd" 1 0.146 "T3" 71 "7" "Bd" "20D" 0.1331 0.0076223356000638 0.0129
"680" "D4_1" "D4" "20D_Bd" 1 0.144 "T3" 71 "8" "Bd" "20D" 0.1331 0.0076223356000638 0.0109
"681" "D7_1" "D7" "20D_2F_Bd" 1 0.133 "T3" 71 "7" "Bd" "20D_2F" 0.1343 0.00791692982018773 -0.0013
"682" "D8_1" "D8" "20D_2F_Bd" 1 0.137 "T3" 71 "8" "Bd" "20D_2F" 0.1343 0.00791692982018773 0.00270000000000001
"683" "D11_1" "D11" "20D_Jliv10_Bd" 1 0.168 "T3" 71 "7" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0212
"684" "D12_1" "D12" "20D_Jliv10_Bd" 1 0.225 "T3" 71 "8" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0782
"685" "E3_1" "E3" "20D_Bd" 1 0.144 "T3" 71 "9" "Bd" "20D" 0.1331 0.0076223356000638 0.0109
"686" "E4_1" "E4" "20D_Bd" 1 0.149 "T3" 71 "10" "Bd" "20D" 0.1331 0.0076223356000638 0.0159
"687" "E7_1" "E7" "20D_2F_Bd" 1 0.13 "T3" 71 "9" "Bd" "20D_2F" 0.1343 0.00791692982018773 -0.0043
"688" "E8_1" "E8" "20D_2F_Bd" 1 0.134 "T3" 71 "10" "Bd" "20D_2F" 0.1343 0.00791692982018773 -0.000299999999999995
"689" "E11_1" "E11" "20D_Jliv10_Bd" 1 0.198 "T3" 71 "9" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.0512
"690" "E12_1" "E12" "20D_Jliv10_Bd" 1 0.282 "T3" 71 "10" "Bd" "20D_Jliv10" 0.1468 0.00768548415304245 0.1352
"691" "G1_1" "G1" "20D_JlivBTP_Bd" 1 0.16 "T3" 71 "1" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0318
"692" "G2_1" "G2" "20D_JlivBTP_Bd" 1 0.151 "T3" 71 "3" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0228
"693" "G3_1" "G3" "20D_JlivBTP_Bd" 1 0.147 "T3" 71 "4" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0188
"694" "G4_1" "G4" "20D_JlivBTP_Bd" 1 0.148 "T3" 71 "5" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0198
"695" "G5_1" "G5" "20D_JlivBTP_Bd" 1 0.152 "T3" 71 "6" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0238
"696" "G6_1" "G6" "20D_JlivBTP_Bd" 1 0.152 "T3" 71 "7" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0238
"697" "G7_1" "G7" "20D_JlivBTP_Bd" 1 0.155 "T3" 71 "8" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0268
"698" "G8_1" "G8" "20D_JlivBTP_Bd" 1 0.162 "T3" 71 "9" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0338
"699" "G9_1" "G9" "20D_JlivBTP_Bd" 1 0.155 "T3" 71 "10" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0268
"700" "G10_1" "G10" "20D_JlivBTP_Bd" 1 0.189 "T3" 71 "2" "Bd" "20D_JlivBTP" 0.1282 0.00654556677793791 0.0608
"701" "H11_1" "H11" "Live_Bd" 1 0.304 "T3" 71 "7" "Bd" "Control" 0.1375 0.00383695481107377 0.1665
"702" "H12_1" "H12" "Live_Bd" 1 0.302 "T3" 71 "9" "Bd" "Control" 0.1375 0.00383695481107377 0.1645
"703" "A3_2" "A3" "2F_Bd" 2 0.124 "T3" 71 "1" "Bd" "2F" 0.1133 0.00333499958354154 0.0107
"704" "A4_2" "A4" "2F_Bd" 2 0.127 "T3" 71 "2" "Bd" "2F" 0.1133 0.00333499958354154 0.0137
"705" "A7_2" "A7" "2F_Jliv10_Bd" 2 0.136 "T3" 71 "1" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00940000000000002
"706" "A8_2" "A8" "2F_Jliv10_Bd" 2 0.137 "T3" 71 "2" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.0104
"707" "A11_2" "A11" "2f_JlivBTP_Bd" 2 0.147 "T3" 71 "1" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0118
"708" "A12_2" "A12" "2f_JlivBTP_Bd" 2 0.149 "T3" 71 "2" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0138
"709" "B3_2" "B3" "2F_Bd" 2 0.123 "T3" 71 "3" "Bd" "2F" 0.1133 0.00333499958354154 0.0097
"710" "B4_2" "B4" "2F_Bd" 2 0.127 "T3" 71 "4" "Bd" "2F" 0.1133 0.00333499958354154 0.0137
"711" "B7_2" "B7" "2F_Jliv10_Bd" 2 0.137 "T3" 71 "3" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.0104
"712" "B8_2" "B8" "2F_Jliv10_Bd" 2 0.137 "T3" 71 "4" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.0104
"713" "B11_2" "B11" "2f_JlivBTP_Bd" 2 0.146 "T3" 71 "3" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0108
"714" "B12_2" "B12" "2f_JlivBTP_Bd" 2 0.15 "T3" 71 "4" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0148
"715" "C3_2" "C3" "2F_Bd" 2 0.123 "T3" 71 "5" "Bd" "2F" 0.1133 0.00333499958354154 0.0097
"716" "C4_2" "C4" "2F_Bd" 2 0.124 "T3" 71 "6" "Bd" "2F" 0.1133 0.00333499958354154 0.0107
"717" "C7_2" "C7" "2F_Jliv10_Bd" 2 0.135 "T3" 71 "5" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00840000000000002
"718" "C8_2" "C8" "2F_Jliv10_Bd" 2 0.136 "T3" 71 "6" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00940000000000002
"719" "C11_2" "C11" "2f_JlivBTP_Bd" 2 0.138 "T3" 71 "5" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0028
"720" "C12_2" "C12" "2f_JlivBTP_Bd" 2 0.146 "T3" 71 "6" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0108
"721" "D3_2" "D3" "2F_Bd" 2 0.119 "T3" 71 "7" "Bd" "2F" 0.1133 0.00333499958354154 0.0057
"722" "D4_2" "D4" "2F_Bd" 2 0.123 "T3" 71 "8" "Bd" "2F" 0.1133 0.00333499958354154 0.0097
"723" "D7_2" "D7" "2F_Jliv10_Bd" 2 0.134 "T3" 71 "7" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00740000000000002
"724" "D8_2" "D8" "2F_Jliv10_Bd" 2 0.135 "T3" 71 "8" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00840000000000002
"725" "D11_2" "D11" "2f_JlivBTP_Bd" 2 0.142 "T3" 71 "7" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.00679999999999997
"726" "D12_2" "D12" "2f_JlivBTP_Bd" 2 0.146 "T3" 71 "8" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0108
"727" "E3_2" "E3" "2F_Bd" 2 0.117 "T3" 71 "9" "Bd" "2F" 0.1133 0.00333499958354154 0.00370000000000001
"728" "E4_2" "E4" "2F_Bd" 2 0.123 "T3" 71 "10" "Bd" "2F" 0.1133 0.00333499958354154 0.0097
"729" "E7_2" "E7" "2F_Jliv10_Bd" 2 0.132 "T3" 71 "9" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00540000000000002
"730" "E8_2" "E8" "2F_Jliv10_Bd" 2 0.133 "T3" 71 "10" "Bd" "2F_Jliv10" 0.1266 0.00406065128875762 0.00640000000000002
"731" "E11_2" "E11" "2f_JlivBTP_Bd" 2 0.139 "T3" 71 "9" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.0038
"732" "E12_2" "E12" "2f_JlivBTP_Bd" 2 0.141 "T3" 71 "10" "Bd" "2f_JlivBTP" 0.1352 0.00332665998663324 0.00579999999999997
