"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"907" "E7_1" "E7" "20D_2F_Bd" 1 0.126 "T4" 97 "9" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0058
"908" "E8_1" "E8" "20D_2F_Bd" 1 0.124 "T4" 97 "10" "Bd" "20D_2F" 0.1202 0.00225092573548455 0.0038
"909" "E11_1" "E11" "20D_Jliv10_Bd" 1 0.175 "T4" 97 "9" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0412
"910" "E12_1" "E12" "20D_Jliv10_Bd" 1 0.219 "T4" 97 "10" "Bd" "20D_Jliv10" 0.1338 0.00662989860824097 0.0852
"911" "G1_1" "G1" "20D_JlivBTP_Bd" 1 0.147 "T4" 97 "1" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0234
"912" "G2_1" "G2" "20D_JlivBTP_Bd" 1 0.14 "T4" 97 "3" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0164
"913" "G3_1" "G3" "20D_JlivBTP_Bd" 1 0.137 "T4" 97 "4" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0134
"914" "G4_1" "G4" "20D_JlivBTP_Bd" 1 0.141 "T4" 97 "5" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0174
"915" "G5_1" "G5" "20D_JlivBTP_Bd" 1 0.137 "T4" 97 "6" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0134
"916" "G6_1" "G6" "20D_JlivBTP_Bd" 1 0.124 "T4" 97 "7" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.000399999999999998
"917" "G7_1" "G7" "20D_JlivBTP_Bd" 1 0.13 "T4" 97 "8" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0064
"918" "G8_1" "G8" "20D_JlivBTP_Bd" 1 0.141 "T4" 97 "9" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0174
"919" "G9_1" "G9" "20D_JlivBTP_Bd" 1 0.151 "T4" 97 "10" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0274
"920" "G10_1" "G10" "20D_JlivBTP_Bd" 1 0.178 "T4" 97 "2" "Bd" "20D_JlivBTP" 0.1236 0.00581568759668384 0.0544
"921" "H11_1" "H11" "Live_Bd" 1 0.237 "T4" 97 "7" "Bd" "Control" 0.1372 0.00541192099802731 0.0998
"922" "H12_1" "H12" "Live_Bd" 1 0.215 "T4" 97 "9" "Bd" "Control" 0.1372 0.00541192099802731 0.0778
"923" "A3_2" "A3" "2F_Bd" 2 0.124 "T4" 97 "1" "Bd" "2F" 0.1199 0.00366515120197426 0.00410000000000001
"924" "A4_2" "A4" "2F_Bd" 2 0.123 "T4" 97 "2" "Bd" "2F" 0.1199 0.00366515120197426 0.00310000000000001
"925" "A7_2" "A7" "2F_Jliv10_Bd" 2 0.128 "T4" 97 "1" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00310000000000001
"926" "A8_2" "A8" "2F_Jliv10_Bd" 2 0.132 "T4" 97 "2" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00710000000000001
"927" "A11_2" "A11" "2f_JlivBTP_Bd" 2 0.143 "T4" 97 "1" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.00629999999999997
"928" "A12_2" "A12" "2f_JlivBTP_Bd" 2 0.149 "T4" 97 "2" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.0123
"929" "B3_2" "B3" "2F_Bd" 2 0.124 "T4" 97 "3" "Bd" "2F" 0.1199 0.00366515120197426 0.00410000000000001
"930" "B4_2" "B4" "2F_Bd" 2 0.124 "T4" 97 "4" "Bd" "2F" 0.1199 0.00366515120197426 0.00410000000000001
"931" "B7_2" "B7" "2F_Jliv10_Bd" 2 0.132 "T4" 97 "3" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00710000000000001
"932" "B8_2" "B8" "2F_Jliv10_Bd" 2 0.133 "T4" 97 "4" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00810000000000001
"933" "B11_2" "B11" "2f_JlivBTP_Bd" 2 0.146 "T4" 97 "3" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.00929999999999997
"934" "B12_2" "B12" "2f_JlivBTP_Bd" 2 0.151 "T4" 97 "4" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.0143
"935" "C3_2" "C3" "2F_Bd" 2 0.121 "T4" 97 "5" "Bd" "2F" 0.1199 0.00366515120197426 0.0011
"936" "C4_2" "C4" "2F_Bd" 2 0.122 "T4" 97 "6" "Bd" "2F" 0.1199 0.00366515120197426 0.0021
"937" "C7_2" "C7" "2F_Jliv10_Bd" 2 0.136 "T4" 97 "5" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.0111
"938" "C8_2" "C8" "2F_Jliv10_Bd" 2 0.131 "T4" 97 "6" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00610000000000001
"939" "C11_2" "C11" "2f_JlivBTP_Bd" 2 0.144 "T4" 97 "5" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.00729999999999997
"940" "C12_2" "C12" "2f_JlivBTP_Bd" 2 0.151 "T4" 97 "6" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.0143
"941" "D3_2" "D3" "2F_Bd" 2 0.119 "T4" 97 "7" "Bd" "2F" 0.1199 0.00366515120197426 -0.000899999999999998
"942" "D4_2" "D4" "2F_Bd" 2 0.118 "T4" 97 "8" "Bd" "2F" 0.1199 0.00366515120197426 -0.0019
"943" "D7_2" "D7" "2F_Jliv10_Bd" 2 0.127 "T4" 97 "7" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.0021
"944" "D8_2" "D8" "2F_Jliv10_Bd" 2 0.129 "T4" 97 "8" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00410000000000001
"945" "D11_2" "D11" "2f_JlivBTP_Bd" 2 0.14 "T4" 97 "7" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.0033
"946" "D12_2" "D12" "2f_JlivBTP_Bd" 2 0.138 "T4" 97 "8" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 0.0013
"947" "E3_2" "E3" "2F_Bd" 2 0.121 "T4" 97 "9" "Bd" "2F" 0.1199 0.00366515120197426 0.0011
"948" "E4_2" "E4" "2F_Bd" 2 0.119 "T4" 97 "10" "Bd" "2F" 0.1199 0.00366515120197426 -0.000899999999999998
"949" "E7_2" "E7" "2F_Jliv10_Bd" 2 0.125 "T4" 97 "9" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.000100000000000003
"950" "E8_2" "E8" "2F_Jliv10_Bd" 2 0.13 "T4" 97 "10" "Bd" "2F_Jliv10" 0.1249 0.00372528895225294 0.00510000000000001
"951" "E11_2" "E11" "2f_JlivBTP_Bd" 2 0.136 "T4" 97 "9" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 -0.000700000000000006
"952" "E12_2" "E12" "2f_JlivBTP_Bd" 2 0.136 "T4" 97 "10" "Bd" "2f_JlivBTP" 0.1367 0.00380204623269569 -0.000700000000000006
"953" "G1_2" "G1" "37E_Bd" 2 0.152 "T4" 97 "1" "Bd" "37E" 0.1339 0.00806156863698926 0.0181
"954" "G2_2" "G2" "37E_Bd" 2 0.148 "T4" 97 "3" "Bd" "37E" 0.1339 0.00806156863698926 0.0141
"955" "G3_2" "G3" "37E_Bd" 2 0.146 "T4" 97 "4" "Bd" "37E" 0.1339 0.00806156863698926 0.0121
"956" "G4_2" "G4" "37E_Bd" 2 0.146 "T4" 97 "5" "Bd" "37E" 0.1339 0.00806156863698926 0.0121
"957" "G5_2" "G5" "37E_Bd" 2 0.145 "T4" 97 "6" "Bd" "37E" 0.1339 0.00806156863698926 0.0111
"958" "G6_2" "G6" "37E_Bd" 2 0.147 "T4" 97 "7" "Bd" "37E" 0.1339 0.00806156863698926 0.0131
"959" "G7_2" "G7" "37E_Bd" 2 0.15 "T4" 97 "8" "Bd" "37E" 0.1339 0.00806156863698926 0.0161
"960" "G8_2" "G8" "37E_Bd" 2 0.145 "T4" 97 "9" "Bd" "37E" 0.1339 0.00806156863698926 0.0111
"961" "G9_2" "G9" "37E_Bd" 2 0.148 "T4" 97 "10" "Bd" "37E" 0.1339 0.00806156863698926 0.0141
"962" "G10_2" "G10" "37E_Bd" 2 0.147 "T4" 97 "2" "Bd" "37E" 0.1339 0.00806156863698926 0.0131
"963" "G11_2" "G11" "Live_Bd" 2 0.151 "T4" 97 "3" "Bd" "Control" 0.1372 0.00541192099802731 0.0138
"964" "G12_2" "G12" "Live_Bd" 2 0.151 "T4" 97 "5" "Bd" "Control" 0.1372 0.00541192099802731 0.0138
"965" "A3_3" "A3" "37E_20D_Bd" 3 0.158 "T4" 97 "1" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.0139
"966" "A4_3" "A4" "37E_20D_Bd" 3 0.156 "T4" 97 "2" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.0119
"967" "A7_3" "A7" "37E_2F_Bd" 3 0.161 "T4" 97 "1" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.0116
"968" "A8_3" "A8" "37E_2F_Bd" 3 0.163 "T4" 97 "2" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.0136
"969" "A11_3" "A11" "37E_54D_Bd" 3 0.17 "T4" 97 "1" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0203
"970" "A12_3" "A12" "37E_54D_Bd" 3 0.17 "T4" 97 "2" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0203
"971" "B3_3" "B3" "37E_20D_Bd" 3 0.153 "T4" 97 "3" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00889999999999999
"972" "B4_3" "B4" "37E_20D_Bd" 3 0.154 "T4" 97 "4" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00989999999999999
"973" "B7_3" "B7" "37E_2F_Bd" 3 0.163 "T4" 97 "3" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.0136
"974" "B8_3" "B8" "37E_2F_Bd" 3 0.161 "T4" 97 "4" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.0116
"975" "B11_3" "B11" "37E_54D_Bd" 3 0.165 "T4" 97 "3" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0153
"976" "B12_3" "B12" "37E_54D_Bd" 3 0.169 "T4" 97 "4" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0193
"977" "C3_3" "C3" "37E_20D_Bd" 3 0.152 "T4" 97 "5" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00789999999999999
"978" "C4_3" "C4" "37E_20D_Bd" 3 0.148 "T4" 97 "6" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00389999999999999
"979" "C7_3" "C7" "37E_2F_Bd" 3 0.157 "T4" 97 "5" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.0076
"980" "C8_3" "C8" "37E_2F_Bd" 3 0.153 "T4" 97 "6" "Bd" "37E_2F" 0.1494 0.00483505716385834 0.00359999999999999
"981" "C11_3" "C11" "37E_54D_Bd" 3 0.158 "T4" 97 "5" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0083
"982" "C12_3" "C12" "37E_54D_Bd" 3 0.161 "T4" 97 "6" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0113
"983" "D3_3" "D3" "37E_20D_Bd" 3 0.149 "T4" 97 "7" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00489999999999999
"984" "D4_3" "D4" "37E_20D_Bd" 3 0.153 "T4" 97 "8" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00889999999999999
"985" "D7_3" "D7" "37E_2F_Bd" 3 0.148 "T4" 97 "7" "Bd" "37E_2F" 0.1494 0.00483505716385834 -0.00140000000000001
"986" "D8_3" "D8" "37E_2F_Bd" 3 0.147 "T4" 97 "8" "Bd" "37E_2F" 0.1494 0.00483505716385834 -0.00240000000000001
"987" "D11_3" "D11" "37E_54D_Bd" 3 0.152 "T4" 97 "7" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0023
"988" "D12_3" "D12" "37E_54D_Bd" 3 0.16 "T4" 97 "8" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0103
"989" "E3_3" "E3" "37E_20D_Bd" 3 0.147 "T4" 97 "9" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00289999999999999
"990" "E4_3" "E4" "37E_20D_Bd" 3 0.148 "T4" 97 "10" "Bd" "37E_20D" 0.1441 0.00328125992061992 0.00389999999999999
"991" "E7_3" "E7" "37E_2F_Bd" 3 0.147 "T4" 97 "9" "Bd" "37E_2F" 0.1494 0.00483505716385834 -0.00240000000000001
"992" "E8_3" "E8" "37E_2F_Bd" 3 0.145 "T4" 97 "10" "Bd" "37E_2F" 0.1494 0.00483505716385834 -0.00440000000000002
"993" "E11_3" "E11" "37E_54D_Bd" 3 0.152 "T4" 97 "9" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0023
"994" "E12_3" "E12" "37E_54D_Bd" 3 0.161 "T4" 97 "10" "Bd" "37E_54D" 0.1497 0.00673382836464106 0.0113
"995" "F11_3" "F11" "Live_Bd" 3 0.175 "T4" 97 "1" "Bd" "Control" 0.1372 0.00541192099802731 0.0378
"996" "F12_3" "F12" "Live_Bd" 3 0.19 "T4" 97 "2" "Bd" "Control" 0.1372 0.00541192099802731 0.0528
"997" "G1_3" "G1" "37E_Jliv10_Bd" 3 0.158 "T4" 97 "1" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0127
"998" "G2_3" "G2" "37E_Jliv10_Bd" 3 0.158 "T4" 97 "3" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0127
"999" "G3_3" "G3" "37E_Jliv10_Bd" 3 0.154 "T4" 97 "4" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.00870000000000001
"1000" "G4_3" "G4" "37E_Jliv10_Bd" 3 0.16 "T4" 97 "5" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0147
"1001" "G5_3" "G5" "37E_Jliv10_Bd" 3 0.159 "T4" 97 "6" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0137
"1002" "G6_3" "G6" "37E_Jliv10_Bd" 3 0.156 "T4" 97 "7" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0107
"1003" "G7_3" "G7" "37E_Jliv10_Bd" 3 0.157 "T4" 97 "8" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0117
"1004" "G8_3" "G8" "37E_Jliv10_Bd" 3 0.155 "T4" 97 "9" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.00970000000000001
"1005" "G9_3" "G9" "37E_Jliv10_Bd" 3 0.157 "T4" 97 "10" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0117
"1006" "G10_3" "G10" "37E_Jliv10_Bd" 3 0.161 "T4" 97 "2" "Bd" "37E_Jliv10" 0.1453 0.00478539444560216 0.0157
"1007" "A3_4" "A3" "37E_JlivBTP_Bd" 4 0.174 "T4" 97 "1" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0255
"1008" "A4_4" "A4" "37E_JlivBTP_Bd" 4 0.175 "T4" 97 "2" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0265
"1009" "A7_4" "A7" "54D_Bd" 4 0.258 "T4" 97 "1" "Bd" "54D" 0.1436 0.00435124503255485 0.1144
"1010" "A8_4" "A8" "54D_Bd" 4 0.233 "T4" 97 "2" "Bd" "54D" 0.1436 0.00435124503255485 0.0894
"1011" "A11_4" "A11" "54D_20D_Bd" 4 0.348 "T4" 97 "1" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1976
"1012" "A12_4" "A12" "54D_20D_Bd" 4 0.356 "T4" 97 "2" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.2056
"1013" "B3_4" "B3" "37E_JlivBTP_Bd" 4 0.161 "T4" 97 "3" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0125
"1014" "B4_4" "B4" "37E_JlivBTP_Bd" 4 0.165 "T4" 97 "4" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0165
"1015" "B7_4" "B7" "54D_Bd" 4 0.267 "T4" 97 "3" "Bd" "54D" 0.1436 0.00435124503255485 0.1234
"1016" "B8_4" "B8" "54D_Bd" 4 0.236 "T4" 97 "4" "Bd" "54D" 0.1436 0.00435124503255485 0.0924
"1017" "B11_4" "B11" "54D_20D_Bd" 4 0.301 "T4" 97 "3" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1506
"1018" "B12_4" "B12" "54D_20D_Bd" 4 0.277 "T4" 97 "4" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1266
"1019" "C3_4" "C3" "37E_JlivBTP_Bd" 4 0.158 "T4" 97 "5" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.00950000000000001
"1020" "C4_4" "C4" "37E_JlivBTP_Bd" 4 0.163 "T4" 97 "6" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0145
"1021" "C7_4" "C7" "54D_Bd" 4 0.274 "T4" 97 "5" "Bd" "54D" 0.1436 0.00435124503255485 0.1304
"1022" "C8_4" "C8" "54D_Bd" 4 0.24 "T4" 97 "6" "Bd" "54D" 0.1436 0.00435124503255485 0.0964
"1023" "C11_4" "C11" "54D_20D_Bd" 4 0.296 "T4" 97 "5" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1456
"1024" "C12_4" "C12" "54D_20D_Bd" 4 0.314 "T4" 97 "6" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1636
"1025" "D3_4" "D3" "37E_JlivBTP_Bd" 4 0.152 "T4" 97 "7" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0035
"1026" "D4_4" "D4" "37E_JlivBTP_Bd" 4 0.159 "T4" 97 "8" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0105
"1027" "D7_4" "D7" "54D_Bd" 4 0.266 "T4" 97 "7" "Bd" "54D" 0.1436 0.00435124503255485 0.1224
"1028" "D8_4" "D8" "54D_Bd" 4 0.257 "T4" 97 "8" "Bd" "54D" 0.1436 0.00435124503255485 0.1134
"1029" "D11_4" "D11" "54D_20D_Bd" 4 0.263 "T4" 97 "7" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1126
"1030" "D12_4" "D12" "54D_20D_Bd" 4 0.28 "T4" 97 "8" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1296
"1031" "E3_4" "E3" "37E_JlivBTP_Bd" 4 0.152 "T4" 97 "9" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0035
"1032" "E4_4" "E4" "37E_JlivBTP_Bd" 4 0.153 "T4" 97 "10" "Bd" "37E_JlivBTP" 0.1485 0.00389444048184931 0.0045
"1033" "E7_4" "E7" "54D_Bd" 4 0.256 "T4" 97 "9" "Bd" "54D" 0.1436 0.00435124503255485 0.1124
"1034" "E8_4" "E8" "54D_Bd" 4 0.236 "T4" 97 "10" "Bd" "54D" 0.1436 0.00435124503255485 0.0924
"1035" "E11_4" "E11" "54D_20D_Bd" 4 0.263 "T4" 97 "9" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1126
"1036" "E12_4" "E12" "54D_20D_Bd" 4 0.293 "T4" 97 "10" "Bd" "54D_20D" 0.1504 0.00611373680965887 0.1426
"1037" "G1_4" "G1" "54D_2F_Bd" 4 0.129 "T4" 97 "1" "Bd" "54D_2F" 0.1294 0.00718331399842719 -0.000400000000000011
"1038" "G2_4" "G2" "54D_2F_Bd" 4 0.122 "T4" 97 "3" "Bd" "54D_2F" 0.1294 0.00718331399842719 -0.00740000000000002
"1039" "G3_4" "G3" "54D_2F_Bd" 4 0.129 "T4" 97 "4" "Bd" "54D_2F" 0.1294 0.00718331399842719 -0.000400000000000011
"1040" "G4_4" "G4" "54D_2F_Bd" 4 0.133 "T4" 97 "5" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00359999999999999
"1041" "G5_4" "G5" "54D_2F_Bd" 4 0.134 "T4" 97 "6" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00459999999999999
"1042" "G6_4" "G6" "54D_2F_Bd" 4 0.136 "T4" 97 "7" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00659999999999999
"1043" "G7_4" "G7" "54D_2F_Bd" 4 0.135 "T4" 97 "8" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00559999999999999
"1044" "G8_4" "G8" "54D_2F_Bd" 4 0.135 "T4" 97 "9" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00559999999999999
"1045" "G9_4" "G9" "54D_2F_Bd" 4 0.136 "T4" 97 "10" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.00659999999999999
"1046" "G10_4" "G10" "54D_2F_Bd" 4 0.139 "T4" 97 "2" "Bd" "54D_2F" 0.1294 0.00718331399842719 0.0096
"1047" "H11_4" "H11" "Live_Bd" 4 0.265 "T4" 97 "8" "Bd" "Control" 0.1372 0.00541192099802731 0.1278
"1048" "H12_4" "H12" "Live_Bd" 4 0.295 "T4" 97 "10" "Bd" "Control" 0.1372 0.00541192099802731 0.1578
"1049" "A3_5" "A3" "54D_Jliv10_Bd" 5 0.18 "T4" 97 "1" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0506
"1050" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.169 "T4" 97 "2" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0396
"1051" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.177 "T4" 97 "1" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0454
"1052" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.177 "T4" 97 "2" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0454
"1053" "A11_5" "A11" "Jliv10_Bd" 5 0.209 "T4" 97 "1" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0672
"1054" "A12_5" "A12" "Jliv10_Bd" 5 0.234 "T4" 97 "2" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0922
"1055" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.163 "T4" 97 "3" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0336
"1056" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.156 "T4" 97 "4" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0266
"1057" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.18 "T4" 97 "3" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0484
"1058" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.171 "T4" 97 "4" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0394
"1059" "B11_5" "B11" "Jliv10_Bd" 5 0.193 "T4" 97 "3" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0512
"1060" "B12_5" "B12" "Jliv10_Bd" 5 0.219 "T4" 97 "4" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0772
"1061" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.155 "T4" 97 "5" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0256
"1062" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.151 "T4" 97 "6" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0216
"1063" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.184 "T4" 97 "5" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0524
"1064" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.173 "T4" 97 "6" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0414
"1065" "C11_5" "C11" "Jliv10_Bd" 5 0.203 "T4" 97 "5" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0612
"1066" "C12_5" "C12" "Jliv10_Bd" 5 0.252 "T4" 97 "6" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.1102
"1067" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.151 "T4" 97 "7" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0216
"1068" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.148 "T4" 97 "8" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0186
"1069" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.162 "T4" 97 "7" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0304
"1070" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.165 "T4" 97 "8" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0334
"1071" "D11_5" "D11" "Jliv10_Bd" 5 0.223 "T4" 97 "7" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.0812
"1072" "D12_5" "D12" "Jliv10_Bd" 5 0.242 "T4" 97 "8" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.1002
"1073" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.158 "T4" 97 "9" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0286
"1074" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.151 "T4" 97 "10" "Bd" "54D_Jliv10" 0.1294 0.00231900361745681 0.0216
"1075" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.171 "T4" 97 "9" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0394
"1076" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.167 "T4" 97 "10" "Bd" "54D_JlivBTP" 0.1316 0.00222111083319436 0.0354
"1077" "E11_5" "E11" "Jliv10_Bd" 5 0.246 "T4" 97 "9" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.1042
"1078" "E12_5" "E12" "Jliv10_Bd" 5 0.287 "T4" 97 "10" "Bd" "Jliv10" 0.1418 0.00308400893499209 0.1452
"1079" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.142 "T4" 97 "1" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.00969999999999999
"1080" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.15 "T4" 97 "3" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0177
"1081" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.157 "T4" 97 "4" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0247
"1082" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.149 "T4" 97 "5" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0167
"1083" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.15 "T4" 97 "6" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0177
"1084" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.154 "T4" 97 "7" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0217
"1085" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.159 "T4" 97 "8" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0267
"1086" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.166 "T4" 97 "9" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0337
"1087" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.218 "T4" 97 "10" "Bd" "Jliv10_JlivBTP" 0.1323 0.00388873015549064 0.0857
